Šifra naselja;Naziv naselja;Poštanski ured;Minimalni rok uručenja;Maksimalna masa (g);Dostava subotom;Dostava u određeno vrijeme
7540;Dolica;52341;4 (treći dan do 20 sati); ;Ne;Ne
7541;Domijanići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7542;Gorica;52341;4 (treći dan do 20 sati); ;Ne;Ne
7543;Gradišće;52341;4 (treći dan do 20 sati); ;Ne;Ne
7544;Gržini ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7545;Jurići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7546;Karlovići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7547;Klimni;52341;4 (treći dan do 20 sati); ;Ne;Ne
7548;Krajcar Brijeg;52341;4 (treći dan do 20 sati); ;Ne;Ne
7549;Krculi;52341;4 (treći dan do 20 sati); ;Ne;Ne
7550;Kresini ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7551;Križanci ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7552;Krničari ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7553;Kršanci;52341;4 (treći dan do 20 sati); ;Ne;Ne
7554;Laginji ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7555;Matijaši ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7556;Medančići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7557;Milotski Brijeg ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7558;Modrušani;52341;4 (treći dan do 20 sati); ;Ne;Ne
7559;Mužini ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7560;Orbanići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7561;Pamići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7562;Pifari;52341;4 (treći dan do 20 sati); ;Ne;Ne
7563;Prkačini ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7564;Pucići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7565;Rudani;52341;4 (treći dan do 20 sati); ;Ne;Ne
7566;Šivati ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7567;Tomišići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7568;Vadediji;52341;4 (treći dan do 20 sati); ;Ne;Ne
7569;Varož;52341;4 (treći dan do 20 sati); ;Ne;Ne
7570;Vidulini;52341;4 (treći dan do 20 sati); ;Ne;Ne
7571;Zeci;52341;4 (treći dan do 20 sati); ;Ne;Ne
7572;Žagrići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7573;Žminj;52341;2 (drugi dan do 15 sati); ;Ne;Ne
7574;Bibići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7575;Bokordići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7576;Boškari;52341;4 (treći dan do 20 sati); ;Ne;Ne
7577;Bričanci ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7578;Brščići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7579;Butkovići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7580;Cirka ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7581;Cukrići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7582;Čabrunići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7583;Foli;52341;4 (treći dan do 20 sati); ;Ne;Ne
7584;Juršići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7585;Klarići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7586;Krančići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7587;Pajkovići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7589;Peresiji;52341;4 (treći dan do 20 sati); ;Ne;Ne
7590;Pusti ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7591;Rapanji ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7592;Režanci;52341;4 (treći dan do 20 sati); ;Ne;Ne
7593;Salambati ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7594;Smoljanci ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7595;Svetvinčenat ;52341;2 (drugi dan do 15 sati); ;Ne;Ne
7596;Štokovci ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7597;Barat ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7598;Brajkovići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7599;Bubani;52341;4 (treći dan do 20 sati); ;Ne;Ne
7600;Burići ;52341;2 (drugi dan do 15 sati); ;Ne;Ne
7601;Červari;52341;4 (treći dan do 20 sati); ;Ne;Ne
7602;Dubravci;52341;4 (treći dan do 20 sati); ;Ne;Ne
7604;Jural ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7605;Kanfanar;52341;2 (drugi dan do 15 sati); ;Ne;Ne
7606;Korenići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7607;Krmed ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7608;Kurili;52341;4 (treći dan do 20 sati); ;Ne;Ne
7609;Ladići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7610;Marići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7611;Maružini ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7612;Matohanci ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7613;Mrgani;52341;4 (treći dan do 20 sati); ;Ne;Ne
7614;Okreti;52341;4 (treći dan do 20 sati); ;Ne;Ne
7615;Putini;52341;4 (treći dan do 20 sati); ;Ne;Ne
7616;Sošići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7617;Šorići;52341;4 (treći dan do 20 sati); ;Ne;Ne
7618;Žuntići ;52341;4 (treći dan do 20 sati); ;Ne;Ne
8016;SUTIVANAC ;52341;4 (treći dan do 20 sati); ;Ne;Ne
7093;Brest pod Učkom;52420;4 (treći dan do 20 sati); ;Ne;Ne
7094;Dolenja Vas ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7095;Lesišćina ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7096;Lupoglav;52420;4 (treći dan do 20 sati); ;Ne;Ne
7097;Semić;52420;4 (treći dan do 20 sati); ;Ne;Ne
7098;Belaj ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7099;Boljun;52420;4 (treći dan do 20 sati); ;Ne;Ne
7100;Boljunsko Polje ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7101;Paz ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7102;Vranja;52420;4 (treći dan do 20 sati); ;Ne;Ne
7111;Baredine;52420;4 (treći dan do 20 sati); ;Ne;Ne
7112;Barušići;52420;4 (treći dan do 20 sati); ;Ne;Ne
7113;Brest ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7114;Buzet ;52420;2 (drugi dan do 15 sati); ;Ne;Ne
7115;Cunj;52420;4 (treći dan do 20 sati); ;Ne;Ne
7116;Črnica ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7117;Dane;52420;4 (treći dan do 20 sati); ;Ne;Ne
7118;Jelovice;52420;4 (treći dan do 20 sati); ;Ne;Ne
7119;Juradi;52420;4 (treći dan do 20 sati); ;Ne;Ne
7120;Juričići;52420;4 (treći dan do 20 sati); ;Ne;Ne
7121;Kajini;52420;4 (treći dan do 20 sati); ;Ne;Ne
7122;Klenovščak;52420;4 (treći dan do 20 sati); ;Ne;Ne
7123;Kosoriga;52420;4 (treći dan do 20 sati); ;Ne;Ne
7124;Krbavčići ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7125;Kropinjak ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7126;Krušvari ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7127;Mala Huba ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7128;Mali Mlun ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7129;Marčenegla ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7130;Marinci ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7131;Martinci;52420;4 (treći dan do 20 sati); ;Ne;Ne
7132;Medveje ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7133;Negnar;52420;4 (treći dan do 20 sati); ;Ne;Ne
7134;Paladini;52420;4 (treći dan do 20 sati); ;Ne;Ne
7135;Pengari ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7136;Peničići;52420;4 (treći dan do 20 sati); ;Ne;Ne
7137;Perci ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7138;Počekaji ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7139;Podkuk;52420;4 (treći dan do 20 sati); ;Ne;Ne
7140;Podrebar;52420;4 (treći dan do 20 sati); ;Ne;Ne
7141;Pračana;52420;4 (treći dan do 20 sati); ;Ne;Ne
7142;Prodani ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7143;Račice ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7144;Račički Brijeg;52420;4 (treći dan do 20 sati); ;Ne;Ne
7145;Rimnjak ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7146;Salež;52420;4 (treći dan do 20 sati); ;Ne;Ne
7147;Selca ;52420;3 (drugi dan do 20 sati); ;Ne;Ne
7148;Seljaci ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7149;Senj;52420;4 (treći dan do 20 sati); ;Ne;Ne
7150;Sirotići ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7151;Slum;52420;4 (treći dan do 20 sati); ;Ne;Ne
7152;Sovinjak;52420;4 (treći dan do 20 sati); ;Ne;Ne
7153;Sovinjska Brda;52420;4 (treći dan do 20 sati); ;Ne;Ne
7154;Sovinjsko Polje ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7155;Strana;52420;4 (treći dan do 20 sati); ;Ne;Ne
7156;Sveti Donat ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7157;Sveti Ivan;52420;4 (treći dan do 20 sati); ;Ne;Ne
7158;Sveti Martin;52420;2 (drugi dan do 15 sati); ;Ne;Ne
7159;Šćulci;52420;4 (treći dan do 20 sati); ;Ne;Ne
7160;Škuljari ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7161;Štrped ;52420;2 (drugi dan do 15 sati); ;Ne;Ne
7162;Trstenik;52420;4 (treći dan do 20 sati); ;Ne;Ne
7163;Ugrini;52420;4 (treći dan do 20 sati); ;Ne;Ne
7164;Veli Mlun ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7165;Vodice;52420;4 (treći dan do 20 sati); ;Ne;Ne
7166;Vrh ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7167;Žonti;52420;4 (treći dan do 20 sati); ;Ne;Ne
7168;Brgudac ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7169;Lanišće ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7170;Podgače;52420;4 (treći dan do 20 sati); ;Ne;Ne
7171;Prapoče;52420;4 (treći dan do 20 sati); ;Ne;Ne
7172;Račja Vas;52420;4 (treći dan do 20 sati); ;Ne;Ne
7173;Rašpor ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7174;Benčići ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7175;Blatna Vas;52420;4 (treći dan do 20 sati); ;Ne;Ne
7176;Brnobići ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7177;Čiritež ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7178;Erkovčići ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7179;Forčići ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7180;Gornja Nugla;52420;4 (treći dan do 20 sati); ;Ne;Ne
7181;Hum ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7182;Kompanj ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7183;Kotli ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7184;Kras;52420;4 (treći dan do 20 sati); ;Ne;Ne
7185;Krkuž;52420;4 (treći dan do 20 sati); ;Ne;Ne
7186;Rim ;52420;4 (treći dan do 20 sati); ;Ne;Ne
7187;Roč;52420;4 (treći dan do 20 sati); ;Ne;Ne
7188;Ročko Polje;52420;4 (treći dan do 20 sati); ;Ne;Ne
7189;Stanica Roč;52420;4 (treći dan do 20 sati); ;Ne;Ne
7190;Sušići;52420;4 (treći dan do 20 sati); ;Ne;Ne
7063;Zamaski Dol ;52424;4 (treći dan do 20 sati); ;Ne;Ne
7085;Karojba ;52424;4 (treći dan do 20 sati); ;Ne;Ne
7086;Motovunski Novaki ;52424;4 (treći dan do 20 sati); ;Ne;Ne
7087;Rakotule;52424;4 (treći dan do 20 sati); ;Ne;Ne
7088;Škropeti ;52424;4 (treći dan do 20 sati); ;Ne;Ne
7089;Brkač;52424;4 (treći dan do 20 sati); ;Ne;Ne
7090;Kaldir;52424;4 (treći dan do 20 sati); ;Ne;Ne
7091;Motovun (Montona) ;52424;4 (treći dan do 20 sati); ;Ne;Ne
7092;Sveti Bartol;52424;4 (treći dan do 20 sati); ;Ne;Ne
7191;Bartolići;52424;4 (treći dan do 20 sati); ;Ne;Ne
7192;Golubići ;52424;4 (treći dan do 20 sati); ;Ne;Ne
7193;Gradinje;52424;4 (treći dan do 20 sati); ;Ne;Ne
7194;Ipši ;52424;4 (treći dan do 20 sati); ;Ne;Ne
7195;Krti;52424;4 (treći dan do 20 sati); ;Ne;Ne
7196;Livade (Levade) ;52424;4 (treći dan do 20 sati); ;Ne;Ne
7197;Pirelići ;52424;4 (treći dan do 20 sati); ;Ne;Ne
7289;Buići;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7290;Čuši;52440;4 (treći dan do 20 sati); ;Ne;Ne
7291;Dračevac ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7292;Filipini;52440;4 (treći dan do 20 sati); ;Ne;Ne
7293;Fuškulin ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7294;Garbina ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7295;Jasenovica;52440;4 (treći dan do 20 sati); ;Ne;Ne
7296;Jehnići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7297;Kadumi;52440;4 (treći dan do 20 sati); ;Ne;Ne
7298;Kirmenjak ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7299;Ladrovići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7300;Mičetići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7301;Mihelići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7302;Montižana;52440;4 (treći dan do 20 sati); ;Ne;Ne
7303;Mugeba;52440;4 (treći dan do 20 sati); ;Ne;Ne
7304;Mušalež ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7305;Poreč (Parenzo);52440; ; ;Ne;Ne
7306;Radmani ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7307;Radoši kod Žbandaja ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7308;Ružići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7309;Starići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7310;Valkarin;52440;4 (treći dan do 20 sati); ;Ne;Ne
7311;Veleniki;52440;4 (treći dan do 20 sati); ;Ne;Ne
7312;Vrvari;52440;4 (treći dan do 20 sati); ;Ne;Ne
7313;Žbandaj;52440; ; ;Ne;Ne
7314;Baderna ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7315;Banki ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7316;Bonaci;52440;4 (treći dan do 20 sati); ;Ne;Ne
7317;Bratovići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7318;Jurići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7319;Katun ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7320;Matulini;52440;4 (treći dan do 20 sati); ;Ne;Ne
7321;Rakovci ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7322;Rupeni;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7323;Sinožići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7324;Štifanići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7326;Blagdanići ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7327;Brčići;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7328;Cancini ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7329;Dekovići ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7330;Gedići ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7331;Kosinožići;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7332;Kukci ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7333;Mihatovići ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7334;Nova Vas;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7335;Rošini ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7336;Stanići kod Nove Vasi;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7337;Vežnaveri;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7338;Bajkini ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7339;Baldaši;52440;4 (treći dan do 20 sati); ;Ne;Ne
7340;Brig;52440;4 (treći dan do 20 sati); ;Ne;Ne
7341;Bukori;52440;4 (treći dan do 20 sati); ;Ne;Ne
7342;Crklada ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7343;Čuki ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7344;Danci ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7345;Ferenci ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7346;Filipi;52440;4 (treći dan do 20 sati); ;Ne;Ne
7347;Grubići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7348;Jadruhi ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7349;Lašići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7350;Markovići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7351;Mastelići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7352;Mekiši kod Vižinade ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7353;Narduči;52440;4 (treći dan do 20 sati); ;Ne;Ne
7354;Ohnići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7355;Piškovica;52440;4 (treći dan do 20 sati); ;Ne;Ne
7356;Staniši;52440;4 (treći dan do 20 sati); ;Ne;Ne
7357;Trombal ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7358;Velići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7359;Vižinada (Visinada);52440;4 (treći dan do 20 sati); ;Ne;Ne
7360;Vranići kod Vižinade;52440;4 (treći dan do 20 sati); ;Ne;Ne
7361;Vranje Selo ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7362;Vrbani;52440;4 (treći dan do 20 sati); ;Ne;Ne
7363;Vrh Lašići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7364;Žudetići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7365;Čehići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7366;Frnjolići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7367;Heraki;52440;4 (treći dan do 20 sati); ;Ne;Ne
7368;Ivići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7369;Jakići I i II;52440;4 (treći dan do 20 sati); ;Ne;Ne
7370;Jurcani ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7371;Kapovići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7372;Knapići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7373;Kršuli ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7374;Krunčići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7375;Lakovići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7376;Medaki;52440;4 (treći dan do 20 sati); ;Ne;Ne
7377;Medvidići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7378;Orbani;52440;4 (treći dan do 20 sati); ;Ne;Ne
7379;Pajari;52440;4 (treći dan do 20 sati); ;Ne;Ne
7380;Perini;52440;4 (treći dan do 20 sati); ;Ne;Ne
7381;Radići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7382;Rajki ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7383;Selina;52440;4 (treći dan do 20 sati); ;Ne;Ne
7384;Stranići kod Sv.Lovreča ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7385;Sveti Lovreč ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7386;Šeraje ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7387;Šušnjići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7388;Vošteni;52440;4 (treći dan do 20 sati); ;Ne;Ne
7389;Zgrabljići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7390;Bašarinka;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7391;Červar Porat ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7392;Črvar;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7393;Begi;52440;4 (treći dan do 20 sati); ;Ne;Ne
7394;Bralići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7395;Delići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7396;Flengi;52440;4 (treći dan do 20 sati); ;Ne;Ne
7397;Gradina ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7398;Kloštar;52440;4 (treći dan do 20 sati); ;Ne;Ne
7399;Kontešići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7400;Marasi;52440;4 (treći dan do 20 sati); ;Ne;Ne
7401;Vrsar (Orsera);52440;2 (drugi dan do 15 sati); ;Ne;Ne
7402;Funtana (Fontane) ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7403;Anžići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7404;Bačva;52440;4 (treći dan do 20 sati); ;Ne;Ne
7405;Barat ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7406;Barići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7407;Baškoti;52440;4 (treći dan do 20 sati); ;Ne;Ne
7408;Benčani;52440;4 (treći dan do 20 sati); ;Ne;Ne
7409;Broskvari ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7410;Bucalovići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7411;Bujarići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7412;Cerion;52440;4 (treći dan do 20 sati); ;Ne;Ne
7413;Cvitani ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7414;Deklevi ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7415;Diklići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7416;Fabci ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7417;Farini;52440;4 (treći dan do 20 sati); ;Ne;Ne
7418;Gambetići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7419;Kočići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7420;Kolumbera ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7421;Korlevići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7422;Košutići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7423;Kurjavići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7424;Legovići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7425;Majkusi ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7426;Markovac;52440;4 (treći dan do 20 sati); ;Ne;Ne
7427;Milanezi;52440;4 (treći dan do 20 sati); ;Ne;Ne
7428;Prašćari;52440;4 (treći dan do 20 sati); ;Ne;Ne
7429;Prhati;52440;4 (treći dan do 20 sati); ;Ne;Ne
7430;Pršurići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7431;Radoši kod Višnjana ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7432;Radovani;52440;4 (treći dan do 20 sati); ;Ne;Ne
7433;Rafaeli ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7434;Rapavel ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7435;Smolici ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7436;Srebrnići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7437;Strpančići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7438;Sveti Ivan;52440;4 (treći dan do 20 sati); ;Ne;Ne
7439;Štuti;52440;4 (treći dan do 20 sati); ;Ne;Ne
7440;Vejaki;52440;4 (treći dan do 20 sati); ;Ne;Ne
7441;Višnjan (Visignano);52440;2 (drugi dan do 15 sati); ;Ne;Ne
7442;Vranići kod Višnjana;52440;4 (treći dan do 20 sati); ;Ne;Ne
7443;Vrhjani ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7444;Zoričići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7445;Ženodraga;52440;4 (treći dan do 20 sati); ;Ne;Ne
7446;Žikovići;52440;4 (treći dan do 20 sati); ;Ne;Ne
7447;Žužići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7448;Babići ;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7449;Brnobići ;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7450;Cerjani ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7451;Deklići;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7452;Dvori ;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7453;Kaštelir (Castelliere) ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7454;Kovači ;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7455;Krančići;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7456;Labinci ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7457;Mekiši kod Kaštelira;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7458;Rojci ;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7459;Roškići ;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7460;Tadini;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7461;Valentići;52440;3 (drugi dan do 20 sati); ;Ne;Ne
7462;Frata ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7463;Perci ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7464;Rogovići ;52440;4 (treći dan do 20 sati); ;Ne;Ne
7465;Tar (Torre) ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
7466;Vabriga ;52440;2 (drugi dan do 15 sati); ;Ne;Ne
8011;MALIŠI ;52440;4 (treći dan do 20 sati); ;Ne;Ne
8012;TIĆAN;52440;4 (treći dan do 20 sati); ;Ne;Ne
7619;Antonci ;52460;4 (treći dan do 20 sati); ;Ne;Ne
7623;OPRTALJ ;52460;2 (drugi dan do 15 sati); ;Ne;Ne
7626;Šorgi;52460;4 (treći dan do 20 sati); ;Ne;Ne
7627;Šterna ;52460;4 (treći dan do 20 sati); ;Ne;Ne
7628;Vižintini;52460;4 (treći dan do 20 sati); ;Ne;Ne
7629;Zrenj ;52460;4 (treći dan do 20 sati); ;Ne;Ne
7630;Žnjidarići;52460;4 (treći dan do 20 sati); ;Ne;Ne
7631;Bijele Zemlje ;52460;4 (treći dan do 20 sati); ;Ne;Ne
7632;Grožnjan (Grisignana);52460;2 (drugi dan do 15 sati); ;Ne;Ne
7633;Kostanjica;52460;4 (treći dan do 20 sati); ;Ne;Ne
7634;Makovci ;52460;4 (treći dan do 20 sati); ;Ne;Ne
7635;Martinčići;52460;4 (treći dan do 20 sati); ;Ne;Ne
7636;Vižintini Vrhi ;52460;4 (treći dan do 20 sati); ;Ne;Ne
7637;Završje;52460;4 (treći dan do 20 sati); ;Ne;Ne
7638;Baredine;52460;4 (treći dan do 20 sati); ;Ne;Ne
7639;Bibali;52460;4 (treći dan do 20 sati); ;Ne;Ne
7640;Buje (Buie) ;52460;2 (drugi dan do 15 sati); ;Ne;Ne
